mean_ch0,std_ch0,slope_ch0,autocorr1_ch0,max_abs_ch0,cusum_range_ch0,mean_ch1,std_ch1,slope_ch1,autocorr1_ch1,max_abs_ch1,cusum_range_ch1,mean_nis,max_nis,corr_01,exceed_frac,label_index,label
3.627652007e-02,1.089356120e+00,2.939995701e-01,3.486349517e-02,3.774083666e+00,1.309737262e+00,1.316183933e-01,9.615574932e-01,4.523331482e-01,2.873969659e-02,2.153931376e+00,1.410475583e+00,2.129928956e+00,1.502501366e+01,6.632067348e-02,2.000000000e-02,0,none
-1.991964519e-02,9.395020756e-01,-2.856977850e-01,1.313110319e-01,2.748916151e+00,7.951065185e-01,-1.127487665e-01,1.055998255e+00,-4.136139379e-02,1.574324231e-01,3.626810788e+00,1.052056486e+00,2.010905542e+00,1.505997416e+01,7.420407311e-02,2.000000000e-02,0,none
-3.793649077e-02,9.636811644e-01,-1.511998930e-01,7.018149785e-02,2.877591453e+00,1.112211182e+00,1.274305541e-01,8.631056399e-01,-6.716129572e-01,6.237827276e-02,2.427628759e+00,1.249195802e+00,1.691310456e+00,8.910245457e+00,1.173433084e-01,0.000000000e+00,0,none
-8.207756848e-02,9.871755590e-01,-3.474414186e-01,2.841875232e-02,2.877591453e+00,8.292830299e-01,1.131769400e-01,8.848446754e-01,3.040779925e-01,2.887493452e-02,2.602545836e+00,1.210711044e+00,1.777011431e+00,8.910245457e+00,1.255969803e-01,0.000000000e+00,0,none
-1.361972710e-01,1.015291037e+00,-2.661081952e-01,2.269541461e-02,2.877591453e+00,8.766751199e-01,-1.803791088e-02,9.142099058e-01,-5.367120394e-01,1.387164717e-01,2.602545836e+00,1.466064881e+00,1.885470705e+00,8.910245457e+00,5.474396310e-02,0.000000000e+00,0,none
-9.219851445e-02,1.052525682e+00,7.514026793e-02,4.404106926e-02,2.877591453e+00,9.734723843e-01,-9.364249274e-02,9.805790155e-01,-4.501771347e-01,1.574540560e-01,2.980753025e+00,1.763414015e+00,2.086615000e+00,1.290949570e+01,-8.928336703e-02,1.000000000e-02,0,none
2.277200843e-02,9.876015918e-01,3.001671946e-01,5.122760359e-02,3.094713764e+00,1.227955067e+00,-1.054656897e-01,1.000230191e+00,-9.167899189e-02,7.951474292e-02,2.596816533e+00,7.636175200e-01,1.987458915e+00,9.966999479e+00,-4.099196629e-02,1.000000000e-02,0,none
8.759249294e-02,1.013791815e+00,-3.906691143e-01,1.109587039e-01,2.866691410e+00,1.174040234e+00,-2.146681558e-02,9.119969166e-01,-1.103686584e-02,-2.894945785e-02,2.752741726e+00,1.076651238e+00,1.867645490e+00,8.801265555e+00,-1.952228500e-01,0.000000000e+00,0,none
-4.991601205e-01,1.262914442e+00,2.305386304e+00,2.203833989e-01,3.826097357e+00,3.622172222e+00,3.328785963e-01,9.771817559e-01,-6.130661618e-02,4.387262547e-02,2.485760719e+00,1.132412349e+00,2.909806058e+00,1.485427669e+01,1.714179376e-01,5.000000000e-02,1,sensor_bias
-2.733993422e-01,1.191392243e+00,1.749561018e+00,1.221722297e-01,3.826097357e+00,2.935819289e+00,3.116923324e-01,9.368672062e-01,-6.046615973e-02,1.314172375e-01,2.585694570e+00,1.174784877e+00,2.469034950e+00,1.485427669e+01,1.165231824e-01,3.000000000e-02,1,sensor_bias
-4.664768288e-02,1.144980378e+00,1.491637312e+00,8.120005710e-02,3.826097357e+00,2.201145044e+00,2.338505651e-01,9.408179894e-01,-5.644730614e-01,1.953847887e-01,2.742344791e+00,1.490602852e+00,2.252980648e+00,1.485427669e+01,6.913122593e-02,3.000000000e-02,1,sensor_bias
1.550444175e-01,9.706035827e-01,-2.507156787e-01,-1.185283500e-01,2.996330705e+00,8.791481466e-01,1.832601798e-01,9.954491401e-01,-4.951823379e-01,1.782171986e-01,2.742344791e+00,1.435125820e+00,1.990613370e+00,9.640586781e+00,6.508806610e-03,1.000000000e-02,1,sensor_bias
-1.212702122e-01,9.807019115e-01,-1.579606439e-01,-1.308669721e-02,2.442301679e+00,1.237643448e+00,-4.317933064e-03,1.022036500e+00,1.335217912e-02,-5.625924221e-03,2.296987091e+00,1.571263525e+00,2.021059955e+00,1.019020069e+01,1.872691964e-01,1.000000000e-02,0,none
1.341082098e-01,9.292078598e-01,8.211060241e-01,1.470677178e-01,2.393678564e+00,1.338865377e+00,1.205670064e-01,9.098251770e-01,-5.451638612e-01,3.899397163e-02,2.516532250e+00,1.112654582e+00,1.723730514e+00,8.654299077e+00,2.824525982e-02,0.000000000e+00,0,none
-3.102259090e+00,1.553715751e+00,-3.597772770e+00,4.742977348e-01,6.462090042e+00,4.845995425e+00,1.189611640e+00,1.388412949e+00,3.223221881e+00,4.209411581e-01,4.683932387e+00,4.195487610e+00,1.538091046e+01,5.456492457e+01,-4.808358251e-01,6.200000000e-01,2,sensor_drift
-3.432706880e+00,1.304311699e+00,-2.381705255e+00,2.993159757e-01,6.462090042e+00,3.509549224e+00,1.493666175e+00,1.332077368e+00,2.919554540e+00,3.760482184e-01,4.683932387e+00,3.689129238e+00,1.749017429e+01,5.456492457e+01,-3.574089242e-01,7.100000000e-01,2,sensor_drift
-3.664557349e+00,1.127361872e+00,-7.479165997e-01,1.037337542e-01,6.462090042e+00,2.193713814e+00,1.927002610e+00,1.189280135e+00,2.101133135e+00,1.377453897e-01,4.683932387e+00,2.963555554e+00,1.982765165e+01,5.456492457e+01,-1.358594012e-01,8.400000000e-01,2,sensor_drift
-3.705538401e+00,1.129721361e+00,1.040267255e+00,7.925212805e-02,6.462090042e+00,1.988808551e+00,2.318497981e+00,1.097304331e+00,1.329539025e+00,-5.204924524e-02,4.933055837e+00,2.134646950e+00,2.158679488e+01,5.456492457e+01,9.377541317e-02,9.300000000e-01,2,sensor_drift
2.166433366e-02,8.836397693e-01,2.123262039e-01,-2.620626512e-02,2.283719669e+00,1.333559787e+00,-2.211880979e-02,9.326564660e-01,1.446320703e-02,-7.489185046e-02,2.278332468e+00,7.015190130e-01,1.651625911e+00,6.889346435e+00,-8.072418818e-03,0.000000000e+00,0,none
1.005548159e-01,1.014135913e+00,-7.148822676e-01,-9.603927455e-02,3.246028783e+00,1.091990708e+00,7.532086172e-02,9.363140149e-01,-3.709499221e-01,6.162832921e-02,2.591357623e+00,9.446380285e-01,1.920940087e+00,1.070943827e+01,6.886567807e-03,1.000000000e-02,0,none
8.695576263e-01,1.206638199e+00,2.488457432e+00,3.780952615e-01,3.578723313e+00,3.557638230e+00,-2.239085278e+00,1.290995002e+00,-4.440163203e+00,9.715541946e-01,4.727208903e+00,5.633696468e+00,8.892277185e+00,3.163180739e+01,-6.077114957e-01,3.700000000e-01,3,sensor_stuck
1.069293444e+00,1.214196661e+00,2.649636547e+00,4.017020195e-01,3.933833505e+00,3.377091349e+00,-2.689076276e+00,1.402504109e+00,-4.841436717e+00,9.713450414e-01,5.297853549e+00,6.076317972e+00,1.181581099e+01,4.254417911e+01,-6.276510269e-01,4.700000000e-01,3,sensor_stuck
1.565673122e+00,1.303693839e+00,3.107767190e+00,4.772890117e-01,4.692908219e+00,3.793945975e+00,-3.442973970e+00,1.530773552e+00,-5.291409554e+00,9.699316749e-01,6.295668743e+00,6.623259404e+00,1.834828738e+01,5.926489648e+01,-6.970932345e-01,6.200000000e-01,3,sensor_stuck
2.558001602e+00,1.512728387e+00,4.194408494e+00,6.639099920e-01,5.565721049e+00,5.678413784e+00,-4.823989434e+00,1.679036152e+00,-5.810901067e+00,9.717733037e-01,7.708747458e+00,7.314632191e+00,3.492175583e+01,8.751774856e+01,-8.112298403e-01,8.600000000e-01,3,sensor_stuck
6.863364112e-02,8.807726634e-01,1.798045794e-01,3.436214258e-02,2.843509191e+00,7.606632636e-01,-3.266370805e-02,9.892963459e-01,3.479105596e-01,9.051240801e-02,2.985625892e+00,1.161663736e+00,1.760245239e+00,1.241090936e+01,-2.820128172e-01,3.000000000e-02,0,none
-3.717568221e-02,9.829143825e-01,2.972890863e-01,2.843878550e-03,2.352096441e+00,1.100604542e+00,-4.150817096e-02,9.685492276e-01,-1.852643504e-01,7.816342034e-02,3.149199251e+00,1.351451686e+00,1.907313249e+00,1.005724719e+01,-8.424770420e-02,1.000000000e-02,0,none
-6.020556915e+00,5.615251233e+00,1.781038655e+01,9.532566867e-01,2.174410470e+01,2.245919607e+01,3.371227384e+00,1.333113318e+00,1.694884101e+00,4.494558785e-01,6.250688451e+00,3.645145327e+00,8.092051718e+01,4.750364136e+02,5.683015761e-01,9.300000000e-01,4,sensor_dropout
-4.079589813e+00,3.999000869e+00,1.306147267e+01,9.515124913e-01,1.514997339e+01,1.584260218e+01,3.557649247e+00,1.121847204e+00,-3.091897093e-01,2.098526159e-01,6.250688451e+00,2.394704232e+00,4.655047031e+01,2.391404641e+02,6.796422806e-02,8.600000000e-01,4,sensor_dropout
-1.997440236e+00,2.856382470e+00,9.793673731e+00,9.579412398e-01,8.506415837e+00,1.172676056e+01,3.377779070e+00,1.271286345e+00,-2.463478888e+00,3.936399966e-01,6.250688451e+00,3.376442607e+00,2.517424873e+01,9.403091815e+01,-5.360582168e-01,7.800000000e-01,4,sensor_dropout
5.411355903e-01,2.785758771e+00,9.619631610e+00,9.705382029e-01,5.598755699e+00,1.214018662e+01,2.756196370e+00,1.505168710e+00,-3.757685492e+00,5.091981734e-01,6.250688451e+00,5.277224016e+00,1.791543094e+01,4.882533089e+01,-7.257918254e-01,7.800000000e-01,4,sensor_dropout
5.649160525e-02,1.126204305e+00,2.879367589e-01,-1.849199259e-01,3.160064101e+00,1.196667161e+00,-3.431013213e-02,9.251030485e-01,-3.631463328e-01,-1.416719115e-01,2.760626861e+00,6.750255067e-01,2.128520275e+00,1.548405032e+01,7.878073367e-02,2.000000000e-02,0,none
-1.520234895e-04,9.082674274e-01,5.067064542e-03,-1.185961381e-02,2.431843885e+00,1.653881411e+00,5.688899414e-03,1.078701036e+00,-6.731085475e-02,1.174831453e-02,3.049246246e+00,1.591730731e+00,1.988578032e+00,9.609107210e+00,2.274121532e-02,1.000000000e-02,0,none
-3.000968517e-01,1.008978167e+00,-1.171898931e+00,2.070802275e-01,2.833398276e+00,1.789945066e+00,-4.732318283e-01,9.716457370e-01,-4.971875959e-01,1.243417065e-01,2.916496216e+00,1.545481236e+00,2.276138863e+00,1.340583076e+01,8.507056669e-02,2.000000000e-02,5,actuator_loss_of_effectiveness
-3.787929309e-01,9.946682572e-01,-1.185807944e+00,2.229778060e-01,2.833398276e+00,1.953826553e+00,-4.796878955e-01,9.595373973e-01,-7.465476709e-01,1.181803874e-01,2.916496216e+00,1.577115965e+00,2.283661520e+00,1.340583076e+01,1.563700771e-01,2.000000000e-02,5,actuator_loss_of_effectiveness
-4.667639112e-01,9.789724708e-01,-1.247290701e+00,1.774835744e-01,2.833398276e+00,2.182319549e+00,-5.806736918e-01,1.027942972e+00,-1.100731497e+00,1.460223053e-01,3.863786829e+00,1.487977320e+00,2.570104337e+00,1.495890365e+01,1.629518323e-01,3.000000000e-02,5,actuator_loss_of_effectiveness
-6.882911593e-01,9.735761571e-01,-9.190384067e-01,1.822087589e-01,2.833398276e+00,1.893532495e+00,-8.477097728e-01,1.087674839e+00,-8.263311589e-01,1.178570416e-01,3.863786829e+00,1.585289981e+00,3.323243668e+00,1.569656428e+01,1.325905157e-01,7.000000000e-02,5,actuator_loss_of_effectiveness
-8.097957814e-02,1.035226957e+00,-2.972354719e-01,-1.254561131e-01,2.804461242e+00,1.260039601e+00,-2.214309834e-01,1.017913084e+00,-3.336947019e-01,-6.253034182e-02,3.008733071e+00,1.241182194e+00,2.163431272e+00,1.691747755e+01,-9.047993318e-02,1.000000000e-02,0,none
-2.582497733e-02,9.553668366e-01,6.107189957e-01,1.058069744e-02,3.188046177e+00,1.162049169e+00,5.804775390e-02,9.616233356e-01,-2.729503305e-01,9.642500583e-03,2.389163876e+00,6.758368727e-01,1.841481703e+00,1.016958043e+01,1.897532632e-02,1.000000000e-02,0,none
4.163463233e-01,1.062888090e+00,1.454319146e+00,2.170106454e-01,3.269542658e+00,2.122398123e+00,5.894510778e-01,1.198225800e+00,2.498812279e+00,3.330685170e-01,3.879051145e+00,3.355500418e+00,3.086272995e+00,1.713527792e+01,2.959041827e-01,5.000000000e-02,6,actuator_stuck
5.330866461e-01,1.120279447e+00,1.404262111e+00,1.345294655e-01,3.269542658e+00,2.329657158e+00,8.394067652e-01,1.221158370e+00,2.699642587e+00,3.602970402e-01,3.879051145e+00,3.564933018e+00,3.735038892e+00,1.713527792e+01,2.538555682e-01,9.000000000e-02,6,actuator_stuck
8.215671055e-01,1.149366659e+00,1.662441426e+00,1.676923006e-01,3.331324491e+00,2.596319629e+00,1.236532736e+00,1.327740826e+00,3.006568928e+00,4.062144904e-01,3.981341725e+00,3.803921144e+00,5.287925134e+00,2.293661177e+01,3.431530253e-01,1.900000000e-01,6,actuator_stuck
1.398852557e+00,1.232193018e+00,2.455076986e+00,2.558038648e-01,3.997365572e+00,3.474496945e+00,1.917165055e+00,1.236902766e+00,2.753971886e+00,3.351335626e-01,5.523204315e+00,3.583772644e+00,8.680538413e+00,3.127456007e+01,4.434030336e-01,3.900000000e-01,6,actuator_stuck
-1.628482637e-01,9.990747627e-01,-2.269718123e-01,2.526472768e-03,2.871599850e+00,7.804618080e-01,-5.241954402e-02,1.057701159e+00,-2.815611804e-01,2.135399030e-01,3.384650002e+00,9.482287607e-01,2.146149489e+00,1.147149893e+01,4.009291668e-02,2.000000000e-02,0,none
2.421728118e-03,9.096764848e-01,5.632597632e-01,-9.099211477e-02,2.870527445e+00,9.611666238e-01,-1.834819676e-01,9.693875232e-01,-6.709818140e-02,9.681433925e-02,2.344942430e+00,1.383159941e+00,1.800894974e+00,9.384537896e+00,1.669076497e-01,1.000000000e-02,0,none
9.282446995e-02,9.614409729e-01,2.190648144e-01,-7.251634057e-02,2.613137350e+00,1.092112145e+00,3.142395994e-01,8.587706301e-01,7.212653863e-01,7.864693346e-02,2.398297400e+00,1.196880474e+00,1.769218647e+00,1.031335243e+01,1.525044610e-01,1.000000000e-02,7,actuator_runaway
1.259455351e-01,9.812131610e-01,4.989013818e-01,-8.663024559e-02,2.613137350e+00,1.350456452e+00,3.473812835e-01,8.494947170e-01,7.733409123e-01,8.254845751e-02,2.398297400e+00,1.129464342e+00,1.820956575e+00,1.031335243e+01,1.275971993e-01,1.000000000e-02,7,actuator_runaway
1.842954754e-01,9.811371143e-01,8.573585829e-01,1.249250161e-02,2.613137350e+00,1.672748090e+00,4.720783489e-01,8.500919183e-01,5.603424360e-01,5.668337036e-02,2.398297400e+00,1.154639768e+00,1.942109096e+00,1.031335243e+01,1.539973705e-01,1.000000000e-02,7,actuator_runaway
3.062409317e-01,9.798876245e-01,1.019628025e+00,-9.786278915e-03,2.613137350e+00,1.721006195e+00,6.318728318e-01,8.595610173e-01,8.892222373e-01,1.566495306e-01,2.711307799e+00,1.575580492e+00,2.192071683e+00,1.031335243e+01,2.344500693e-01,2.000000000e-02,7,actuator_runaway
-1.108443215e-02,1.088117011e+00,-2.155348967e-01,3.189758916e-02,3.387144820e+00,1.369968255e+00,7.993760869e-02,9.279818775e-01,2.365766484e-01,-4.685314935e-02,2.625185158e+00,1.051358544e+00,2.051661879e+00,1.312953151e+01,1.598493646e-01,1.000000000e-02,0,none
-8.083484134e-02,8.814954836e-01,-2.368179006e-01,2.759093552e-02,2.562623730e+00,1.183206982e+00,-1.293260331e-01,1.057807554e+00,-3.967547851e-01,-1.576880400e-01,3.437983223e+00,1.476461439e+00,1.919250604e+00,1.237345198e+01,3.412437760e-02,2.000000000e-02,0,none
-2.513732244e-02,1.080673200e+00,6.689594338e-01,3.382962582e-02,3.198745425e+00,1.543949432e+00,-3.443085323e-02,1.043591908e+00,1.608721383e-02,-1.188254151e-02,4.128370775e+00,7.726584443e-01,2.258756006e+00,2.169784315e+01,8.837754086e-02,3.000000000e-02,0,none
5.018326166e-02,1.072679432e+00,7.604433119e-01,-2.678556364e-02,3.198745425e+00,1.231664558e+00,1.837873003e-03,1.027524900e+00,-3.667188273e-02,-8.082727591e-02,4.128370775e+00,8.386124249e-01,2.208970322e+00,2.169784315e+01,1.129875685e-01,3.000000000e-02,0,none
7.351470080e-02,1.028507579e+00,-9.592502339e-02,-7.218721132e-02,3.198745425e+00,1.115792139e+00,7.316303947e-02,1.057488484e+00,6.129146300e-01,-9.857178765e-02,4.128370775e+00,9.685574020e-01,2.186866977e+00,2.169784315e+01,1.132509838e-01,3.000000000e-02,0,none
2.691297113e-02,1.020543006e+00,-4.375688616e-01,-7.081270816e-02,2.604975706e+00,1.380354731e+00,4.135733094e-02,1.077339237e+00,8.339047245e-02,-9.688155310e-02,4.128370775e+00,1.253935425e+00,2.204602594e+00,2.169784315e+01,6.661653783e-02,2.000000000e-02,0,none
-1.509786530e-02,1.010151337e+00,2.707322000e-01,2.493503616e-02,2.401472834e+00,1.256432913e+00,6.362442749e-02,9.790714797e-01,2.174952786e-01,-2.494243431e-01,2.636478328e+00,1.009545210e+00,1.983262699e+00,1.062707194e+01,6.556142609e-02,1.000000000e-02,0,none
2.961226285e-02,1.048703030e+00,-4.742203401e-02,-7.883976734e-02,3.377603766e+00,8.749736261e-01,1.622295817e-01,1.042306291e+00,-3.479132649e-01,2.055518491e-03,2.361256607e+00,1.367737290e+00,2.213375773e+00,1.289220069e+01,6.293117345e-02,4.000000000e-02,0,none
1.166499839e+00,1.784865990e+00,-4.592822732e+00,6.381470341e-01,6.119179560e+00,6.419606546e+00,-6.041382109e-01,9.288649136e-01,2.543988243e-01,7.165679502e-03,3.661200824e+00,1.399019180e+00,5.774241483e+00,3.969373118e+01,2.612648264e-02,2.200000000e-01,1,sensor_bias
6.353760198e-01,1.534609108e+00,-3.671221779e+00,5.091603649e-01,5.119431902e+00,4.401556403e+00,-5.425912822e-01,1.001783720e+00,6.220595782e-01,5.364450597e-02,3.661200824e+00,1.805228909e+00,4.056703723e+00,2.621124795e+01,-2.825072830e-02,1.300000000e-01,1,sensor_bias
8.677322609e-02,1.156322244e+00,-1.891640730e+00,2.078888072e-01,2.959209631e+00,2.857403315e+00,-4.891892229e-01,1.076143850e+00,7.443763785e-01,7.080924201e-02,3.661200824e+00,1.848938877e+00,2.742002405e+00,1.429505321e+01,-8.368898804e-02,3.000000000e-02,1,sensor_bias
-2.032345741e-01,1.035586847e+00,-1.044866384e+00,1.406382093e-01,2.746236245e+00,2.072759039e+00,-3.250150470e-01,1.075577594e+00,8.836530339e-01,1.079557710e-01,3.661200824e+00,1.704564167e+00,2.376246353e+00,1.429505321e+01,-1.006306202e-01,1.000000000e-02,1,sensor_bias
-1.073131213e-01,1.040689992e+00,-6.233687234e-01,2.964223853e-02,2.735316679e+00,1.439104088e+00,-5.211960067e-02,9.906727375e-01,-3.100504293e-01,-1.367583680e-03,3.201012183e+00,1.609791169e+00,2.078700691e+00,1.087879239e+01,1.381384915e-01,2.000000000e-02,0,none
1.388417484e-01,9.402212741e-01,-4.423276570e-01,2.434817544e-01,2.460206743e+00,1.582755112e+00,-3.137452620e-01,1.001612003e+00,-6.950769141e-02,-8.159146488e-02,2.452968280e+00,1.135609287e+00,2.004955769e+00,6.815822178e+00,6.848779773e-03,0.000000000e+00,0,none
-2.944871677e+00,1.434888353e+00,-3.186685558e+00,5.112824357e-01,6.711349493e+00,4.513893112e+00,1.186021875e+00,1.178230930e+00,1.976908267e+00,1.487442233e-01,4.305103154e+00,2.824254811e+00,1.352604979e+01,4.505091294e+01,-2.253637646e-01,6.500000000e-01,2,sensor_drift
-3.200185831e+00,1.126536292e+00,-1.326756002e+00,2.500417678e-01,6.711349493e+00,2.960574431e+00,1.381336483e+00,1.252347972e+00,2.323444181e+00,2.161412643e-01,5.434723062e+00,3.282928336e+00,1.498673929e+01,4.505091294e+01,-1.141488840e-01,7.300000000e-01,2,sensor_drift
-3.402361050e+00,9.779636103e-01,1.874477868e-02,5.753150221e-02,6.711349493e+00,1.771729969e+00,1.703687076e+00,1.192968725e+00,1.872828302e+00,4.954087859e-02,5.434723062e+00,2.880370945e+00,1.685819757e+01,4.505091294e+01,1.649054185e-01,8.300000000e-01,2,sensor_drift
-3.436007552e+00,9.199943537e-01,7.954784341e-01,-1.755314051e-02,6.711349493e+00,1.668900154e+00,2.100609559e+00,1.260398817e+00,1.869663272e+00,6.637717945e-02,5.434723062e+00,2.709490373e+00,1.865370321e+01,4.505091294e+01,1.086281581e-01,8.800000000e-01,2,sensor_drift
5.411409129e-03,9.791425013e-01,7.992062210e-02,3.407458021e-02,2.191486514e+00,1.214583197e+00,1.655467805e-01,1.070750026e+00,3.292348374e-01,-1.076336764e-01,2.470359016e+00,1.160495656e+00,2.132660676e+00,7.529707900e+00,6.686474864e-02,0.000000000e+00,0,none
-7.663902525e-02,9.772086352e-01,3.332104375e-01,-1.692800615e-01,3.073107763e+00,9.679238130e-01,-8.445410037e-03,1.084365691e+00,1.136344683e+00,-3.310498611e-02,3.162530277e+00,1.840664368e+00,2.136730535e+00,1.017258217e+01,7.265626379e-02,3.000000000e-02,0,none
1.254543014e+00,1.413140315e+00,3.750376421e+00,5.817284900e-01,4.682429290e+00,4.773817118e+00,-3.164912635e+00,1.684927716e+00,-5.824192424e+00,9.720209988e-01,5.709536415e+00,7.334409616e+00,1.642649711e+01,5.134539159e+01,-7.665803683e-01,6.100000000e-01,3,sensor_stuck
1.614200470e+00,1.473515228e+00,4.075505607e+00,6.006627000e-01,4.682429290e+00,5.348915523e+00,-3.711793311e+00,1.592578704e+00,-5.491595074e+00,9.717981125e-01,6.020531902e+00,6.927501101e+00,2.109060680e+01,5.308515628e+01,-7.993972124e-01,7.100000000e-01,3,sensor_stuck
2.220515651e+00,1.463752018e+00,4.152425682e+00,6.205249347e-01,5.061235010e+00,5.399369621e+00,-4.462429889e+00,1.398149113e+00,-4.792215747e+00,9.709495570e-01,6.369741160e+00,6.098541614e+00,2.894136118e+01,6.591400165e+01,-8.136099086e-01,8.600000000e-01,3,sensor_stuck
3.358481967e+00,1.589987527e+00,4.576718656e+00,6.728541623e-01,7.399227765e+00,5.745877648e+00,-5.455698718e+00,9.866051427e-01,-3.293682442e+00,9.703834775e-01,6.522874949e+00,4.246620486e+00,4.454549966e+01,9.685532182e+01,-7.972069289e-01,1.000000000e+00,3,sensor_stuck
-1.299164576e-01,9.636030093e-01,1.680503953e-01,-4.563843808e-02,1.878060377e+00,9.155240514e-01,-7.391940729e-02,1.007538648e+00,4.169799428e-02,3.725211087e-02,2.205376373e+00,1.028193399e+00,1.966007252e+00,6.578008613e+00,-7.029056233e-02,0.000000000e+00,0,none
-1.131021998e-01,1.003542091e+00,2.359522035e-01,5.204693532e-02,2.692406202e+00,7.943761450e-01,-1.658195721e-02,9.512953909e-01,2.247165705e-01,5.961753113e-02,3.690000073e+00,1.317909008e+00,1.925126718e+00,1.411668724e+01,-2.774615013e-02,1.000000000e-02,0,none
1.126768398e+01,4.398921862e+00,-1.329548516e+01,9.495979984e-01,2.434870846e+01,1.733469563e+01,-5.361237331e+00,1.994256695e+00,-5.640765840e+00,6.941265941e-01,9.581279648e+00,7.169467184e+00,1.790311413e+02,5.943902720e+02,8.740561861e-01,1.000000000e+00,4,sensor_dropout
9.769202326e+00,2.862811598e+00,-8.890109131e+00,9.436703220e-01,1.855169795e+01,1.097093494e+01,-5.926582019e+00,1.473532533e+00,-3.799672522e+00,5.342322789e-01,9.581279648e+00,4.994839710e+00,1.409286769e+02,3.642795938e+02,7.720651738e-01,1.000000000e+00,4,sensor_dropout
8.265395041e+00,1.797480079e+00,-6.063824235e+00,9.485062178e-01,1.278182010e+01,6.977664805e+00,-6.358950261e+00,1.160557746e+00,-2.315414373e+00,2.671946681e-01,9.581279648e+00,3.358985001e+00,1.133308325e+02,1.887835245e+02,5.685222876e-01,1.000000000e+00,4,sensor_dropout
6.471880719e+00,2.093549050e+00,-7.076299786e+00,9.685677168e-01,9.185574298e+00,9.070709441e+00,-6.703295650e+00,9.550202802e-01,-1.623098998e-01,1.476173526e-03,9.581279648e+00,1.907596579e+00,9.211442397e+01,1.586334958e+02,-2.991250007e-02,1.000000000e+00,4,sensor_dropout
-1.523201531e-01,1.007600691e+00,5.722912601e-01,-1.524302431e-02,2.483906545e+00,1.397504927e+00,-4.252349523e-02,9.802778189e-01,-4.480118602e-01,2.089417325e-02,3.170287213e+00,1.044557477e+00,2.001213431e+00,1.005484130e+01,-1.395808739e-01,1.000000000e-02,0,none
7.115096433e-02,1.053957680e+00,-8.832710477e-02,-1.173440838e-03,2.702250396e+00,1.307090530e+00,-7.718948500e-02,8.813884796e-01,-3.944857296e-02,-4.007635937e-02,3.173004817e+00,9.825738403e-01,1.898693119e+00,1.218581668e+01,1.002045716e-01,2.000000000e-02,0,none
-1.070612859e-01,9.709877263e-01,-4.090828654e-01,9.973506780e-02,2.636778058e+00,1.387434166e+00,-2.752949522e-01,1.160066868e+00,8.805216987e-01,-4.147446611e-02,3.309027662e+00,1.640987537e+00,2.375821733e+00,1.790226260e+01,-1.287886139e-01,2.000000000e-02,5,actuator_loss_of_effectiveness
-9.879256580e-02,1.024747769e+00,-5.056846434e-01,9.387613740e-03,2.636778058e+00,1.366762365e+00,-2.018316640e-01,1.219022482e+00,1.077062453e+00,2.193661783e-02,3.309027662e+00,1.886204800e+00,2.586619795e+00,1.790226260e+01,-1.239826743e-01,2.000000000e-02,5,actuator_loss_of_effectiveness
-9.350389625e-02,1.008693571e+00,-1.609460833e-01,-6.105692657e-02,2.636778058e+00,1.145300330e+00,-8.092185698e-02,1.184137332e+00,9.920015608e-01,1.250348077e-01,3.309027662e+00,1.739620652e+00,2.434935266e+00,1.790226260e+01,-1.567338123e-01,2.000000000e-02,5,actuator_loss_of_effectiveness
4.693166597e-02,1.070996425e+00,1.145003362e+00,1.360439906e-01,3.265895522e+00,1.734250555e+00,2.872758588e-01,1.139392543e+00,1.388018546e+00,2.494104750e-01,3.309027662e+00,2.289640744e+00,2.529978710e+00,1.790226260e+01,-5.930826221e-03,3.000000000e-02,5,actuator_loss_of_effectiveness
7.249156052e-02,9.752276052e-01,-6.351752273e-02,2.769831488e-02,3.269259878e+00,1.153159696e+00,5.499827734e-02,9.911194142e-01,4.947920326e-01,2.583512270e-02,2.424975097e+00,1.070864412e+00,1.941666412e+00,1.095074913e+01,-1.154471328e-01,1.000000000e-02,0,none
4.656563614e-02,1.107995325e+00,2.925412652e-01,7.524151502e-04,2.367349702e+00,9.125685715e-01,-6.263272466e-02,1.081414215e+00,-2.284124723e-01,-1.730121989e-02,2.822818576e+00,1.285373944e+00,2.403201560e+00,7.970586884e+00,-6.548778541e-02,0.000000000e+00,0,none
3.633435624e-01,1.165777676e+00,2.513063405e+00,3.736732735e-01,3.255077478e+00,3.252033398e+00,1.334195158e+00,1.490233023e+00,3.797808680e+00,5.303037038e-01,5.762885651e+00,4.973341242e+00,5.491927318e+00,3.915877997e+01,4.471887049e-01,1.600000000e-01,6,actuator_stuck
5.737237483e-01,1.223915006e+00,2.749415521e+00,4.322859951e-01,3.347792128e+00,3.383336739e+00,1.743593579e+00,1.599302657e+00,4.184775429e+00,5.919343094e-01,5.762885651e+00,5.615130601e+00,7.425014438e+00,3.915877997e+01,4.416435107e-01,2.600000000e-01,6,actuator_stuck
1.119551593e+00,1.434677271e+00,3.585134485e+00,5.414959472e-01,4.580683298e+00,4.734864001e+00,2.442566009e+00,1.759125909e+00,5.063987654e+00,7.056232260e-01,6.189881885e+00,6.906154991e+00,1.237234731e+01,4.876660902e+01,5.612671785e-01,4.100000000e-01,6,actuator_stuck
