seed,log10_rate_proxy,log10_mean_field_t,rate_trend_per_1000s,saturation_duty,field_variability,log10_max_dipole,log10_inertia_scale,log10_elapsed_s,label_log10_gain_ratio
1009,-1.823837536e+00,-4.526805781e+00,-3.057334348e-02,0.000000000e+00,4.571301318e-03,-1.029177683e+00,-2.003064829e+00,3.340642378e+00,-2.857142857e-01
1009,-1.823655232e+00,-4.530534889e+00,6.420368030e-03,0.000000000e+00,5.350428483e-03,-1.029177683e+00,-2.003064829e+00,3.346548559e+00,-2.857142857e-01
1009,-1.821834130e+00,-4.534827695e+00,1.269767853e-01,0.000000000e+00,6.067331071e-03,-1.029177683e+00,-2.003064829e+00,3.352375495e+00,-2.857142857e-01
1009,-1.818000061e+00,-4.539632368e+00,1.333463260e-01,0.000000000e+00,6.709007002e-03,-1.029177683e+00,-2.003064829e+00,3.358125285e+00,-2.857142857e-01
1009,-1.814914416e+00,-4.544886977e+00,1.892020239e-01,0.000000000e+00,7.261448694e-03,-1.029177683e+00,-2.003064829e+00,3.363799945e+00,-2.857142857e-01
1009,-1.809241700e+00,-4.550518732e+00,2.077022787e-01,0.000000000e+00,7.709737261e-03,-1.029177683e+00,-2.003064829e+00,3.369401414e+00,-2.857142857e-01
1009,-1.802471029e+00,-4.556443376e+00,1.878695982e-01,0.000000000e+00,8.038304742e-03,-1.029177683e+00,-2.003064829e+00,3.374931554e+00,-2.857142857e-01
1009,-1.794599447e+00,-4.562564854e+00,2.774935671e-01,0.000000000e+00,8.231399394e-03,-1.029177683e+00,-2.003064829e+00,3.380392160e+00,-2.857142857e-01
1009,-1.787825184e+00,-4.568775417e+00,2.258537698e-01,0.000000000e+00,8.273789592e-03,-1.029177683e+00,-2.003064829e+00,3.385784959e+00,-2.857142857e-01
1009,-1.778868852e+00,-4.574956361e+00,3.168537733e-01,0.000000000e+00,8.151729361e-03,-1.029177683e+00,-2.003064829e+00,3.391111614e+00,-2.857142857e-01
1009,-1.771150069e+00,-4.580979580e+00,2.807752044e-01,0.000000000e+00,7.854180770e-03,-1.029177683e+00,-2.003064829e+00,3.396373728e+00,-2.857142857e-01
1009,-1.762409651e+00,-4.586710118e+00,2.317273717e-01,0.000000000e+00,7.374243976e-03,-1.029177683e+00,-2.003064829e+00,3.401572846e+00,-2.857142857e-01
1009,-1.754287349e+00,-4.592009839e+00,2.807027087e-01,0.000000000e+00,6.710687552e-03,-1.029177683e+00,-2.003064829e+00,3.406710459e+00,-2.857142857e-01
1009,-1.748108358e+00,-4.596742195e+00,2.198095093e-01,0.000000000e+00,5.869412442e-03,-1.029177683e+00,-2.003064829e+00,3.411788005e+00,-2.857142857e-01
1009,-1.741726934e+00,-4.600777965e+00,1.676071282e-01,0.000000000e+00,4.864653902e-03,-1.029177683e+00,-2.003064829e+00,3.416806872e+00,-2.857142857e-01
1009,-1.737595354e+00,-4.604001604e+00,1.311128118e-01,0.000000000e+00,3.719821849e-03,-1.029177683e+00,-2.003064829e+00,3.421768401e+00,-2.857142857e-01
1009,-1.733775225e+00,-4.606317667e+00,6.133821416e-02,0.000000000e+00,2.468616736e-03,-1.029177683e+00,-2.003064829e+00,3.426673888e+00,-2.857142857e-01
1009,-1.731997713e+00,-4.607656650e+00,-1.659471262e-03,0.000000000e+00,1.165140996e-03,-1.029177683e+00,-2.003064829e+00,3.431524584e+00,-2.857142857e-01
1009,-1.734525678e+00,-4.607979539e+00,-6.406060463e-02,0.000000000e+00,4.340250135e-04,-1.029177683e+00,-2.003064829e+00,3.436321700e+00,-2.857142857e-01
1009,-1.738144690e+00,-4.607280459e+00,-1.406083481e-01,0.000000000e+00,1.639500796e-03,-1.029177683e+00,-2.003064829e+00,3.441066407e+00,-2.857142857e-01
1009,-1.744260197e+00,-4.605587061e+00,-2.619356149e-01,0.000000000e+00,2.912406414e-03,-1.029177683e+00,-2.003064829e+00,3.445759836e+00,-2.857142857e-01
1009,-1.753622312e+00,-4.602958580e+00,-3.783512036e-01,0.000000000e+00,4.097725213e-03,-1.029177683e+00,-2.003064829e+00,3.450403086e+00,-2.857142857e-01
1009,-1.765806685e+00,-4.599481845e+00,-5.025489523e-01,0.000000000e+00,5.154497500e-03,-1.029177683e+00,-2.003064829e+00,3.454997217e+00,-2.857142857e-01
1009,-1.779971092e+00,-4.595265780e+00,-6.104765691e-01,0.000000000e+00,6.055648569e-03,-1.029177683e+00,-2.003064829e+00,3.459543258e+00,-2.857142857e-01
1009,-1.796633981e+00,-4.590435090e+00,-6.825117339e-01,0.000000000e+00,6.783904977e-03,-1.029177683e+00,-2.003064829e+00,3.464042205e+00,-2.857142857e-01
1009,-1.815726857e+00,-4.585123808e+00,-7.816234966e-01,0.000000000e+00,7.330741034e-03,-1.029177683e+00,-2.003064829e+00,3.468495025e+00,-2.857142857e-01
1009,-1.836750232e+00,-4.579469308e+00,-8.236218143e-01,0.000000000e+00,7.695235589e-03,-1.029177683e+00,-2.003064829e+00,3.472902652e+00,-2.857142857e-01
1009,-1.859793083e+00,-4.573607178e+00,-8.964928205e-01,0.000000000e+00,7.882655127e-03,-1.029177683e+00,-2.003064829e+00,3.477265995e+00,-2.857142857e-01
1009,-1.883821582e+00,-4.567667182e+00,-9.119432008e-01,0.000000000e+00,7.902918244e-03,-1.029177683e+00,-2.003064829e+00,3.481585936e+00,-2.857142857e-01
1009,-1.909379346e+00,-4.561770337e+00,-9.007187071e-01,0.000000000e+00,7.769115617e-03,-1.029177683e+00,-2.003064829e+00,3.485863330e+00,-2.857142857e-01
1009,-1.934890966e+00,-4.556027044e+00,-8.442802301e-01,0.000000000e+00,7.496210704e-03,-1.029177683e+00,-2.003064829e+00,3.490099005e+00,-2.857142857e-01
1009,-1.960116427e+00,-4.550536089e+00,-7.246533620e-01,0.000000000e+00,7.099987423e-03,-1.029177683e+00,-2.003064829e+00,3.494293769e+00,-2.857142857e-01
1009,-1.982590062e+00,-4.545384350e+00,-6.287954542e-01,0.000000000e+00,6.596261959e-03,-1.029177683e+00,-2.003064829e+00,3.498448403e+00,-2.857142857e-01
1009,-1.997780136e+00,-4.540646988e+00,-5.786667481e-01,0.000000000e+00,6.000342782e-03,-1.029177683e+00,-2.003064829e+00,3.502563669e+00,-2.857142857e-01
1009,-2.017455636e+00,-4.536387977e+00,-6.146553337e-01,0.000000000e+00,5.326705770e-03,-1.029177683e+00,-2.003064829e+00,3.506640306e+00,-2.857142857e-01
1009,-2.038642513e+00,-4.532660814e+00,-6.891533080e-01,0.000000000e+00,4.588847885e-03,-1.029177683e+00,-2.003064829e+00,3.510679031e+00,-2.857142857e-01
1009,-2.056526675e+00,-4.529509298e+00,-6.653713083e-01,0.000000000e+00,3.799293334e-03,-1.029177683e+00,-2.003064829e+00,3.514680544e+00,-2.857142857e-01
1009,-2.071643980e+00,-4.526968306e+00,-5.082125318e-01,0.000000000e+00,2.969766314e-03,-1.029177683e+00,-2.003064829e+00,3.518645524e+00,-2.857142857e-01
1009,-2.084851877e+00,-4.525064498e+00,-3.343368734e-01,0.000000000e+00,2.111717317e-03,-1.029177683e+00,-2.003064829e+00,3.522574633e+00,-2.857142857e-01
1009,-2.098230033e+00,-4.523816909e+00,-2.870270587e-01,0.000000000e+00,1.238629191e-03,-1.029177683e+00,-2.003064829e+00,3.526468512e+00,-2.857142857e-01
1009,-2.109474318e+00,-4.523237413e+00,-3.411161058e-01,0.000000000e+00,3.977383035e-04,-1.029177683e+00,-2.003064829e+00,3.530327790e+00,-2.857142857e-01
1009,-2.115505604e+00,-4.523331035e+00,-3.471793385e-01,0.000000000e+00,6.171540886e-04,-1.029177683e+00,-2.003064829e+00,3.534153074e+00,-2.857142857e-01
1009,-2.119084079e+00,-4.524096108e+00,-1.888495570e-01,0.000000000e+00,1.479248487e-03,-1.029177683e+00,-2.003064829e+00,3.537944959e+00,-2.857142857e-01
1009,-2.127594147e+00,-4.525524270e+00,-8.653642731e-02,0.000000000e+00,2.345782920e-03,-1.029177683e+00,-2.003064829e+00,3.541704023e+00,-2.857142857e-01
1009,-2.135616377e+00,-4.527600305e+00,-9.404046474e-02,0.000000000e+00,3.191155185e-03,-1.029177683e+00,-2.003064829e+00,3.545430829e+00,-2.857142857e-01
1009,-2.134041353e+00,-4.530301832e+00,-8.966229514e-02,0.000000000e+00,4.003179198e-03,-1.029177683e+00,-2.003064829e+00,3.549125927e+00,-2.857142857e-01
1009,-2.129629099e+00,-4.533598858e+00,1.940101294e-03,0.000000000e+00,4.770683112e-03,-1.029177683e+00,-2.003064829e+00,3.552789850e+00,-2.857142857e-01
1009,-2.134615311e+00,-4.537453214e+00,5.699829757e-02,0.000000000e+00,5.482101335e-03,-1.029177683e+00,-2.003064829e+00,3.556423121e+00,-2.857142857e-01
1009,-2.136691985e+00,-4.541817902e+00,7.835792866e-02,0.000000000e+00,6.125109388e-03,-1.029177683e+00,-2.003064829e+00,3.560026249e+00,-2.857142857e-01
1009,-2.126045192e+00,-4.546636405e+00,1.408244559e-01,0.000000000e+00,6.686522529e-03,-1.029177683e+00,-2.003064829e+00,3.563599729e+00,-2.857142857e-01
1009,-2.122840412e+00,-4.551842015e+00,1.304820010e-01,0.000000000e+00,7.152347590e-03,-1.029177683e+00,-2.003064829e+00,3.567144045e+00,-2.857142857e-01
1009,-2.122413824e+00,-4.557357280e+00,1.746084078e-01,0.000000000e+00,7.507986775e-03,-1.029177683e+00,-2.003064829e+00,3.570659670e+00,-2.857142857e-01
1009,-2.112882528e+00,-4.563093672e+00,2.705595258e-01,0.000000000e+00,7.738618812e-03,-1.029177683e+00,-2.003064829e+00,3.574147064e+00,-2.857142857e-01
1009,-2.105294973e+00,-4.568951619e+00,1.877436422e-01,0.000000000e+00,7.829787667e-03,-1.029177683e+00,-2.003064829e+00,3.577606677e+00,-2.857142857e-01
1009,-2.101629790e+00,-4.574821076e+00,2.106151085e-01,0.000000000e+00,7.768221062e-03,-1.029177683e+00,-2.003064829e+00,3.581038949e+00,-2.857142857e-01
1009,-2.091614179e+00,-4.580582784e+00,3.447674793e-01,0.000000000e+00,7.542880225e-03,-1.029177683e+00,-2.003064829e+00,3.584444307e+00,-2.857142857e-01
1009,-2.084258213e+00,-4.586110407e+00,1.591712011e-01,0.000000000e+00,7.146207291e-03,-1.029177683e+00,-2.003064829e+00,3.587823171e+00,-2.857142857e-01
1009,-2.079835909e+00,-4.591273637e+00,2.321804011e-01,0.000000000e+00,6.575489217e-03,-1.029177683e+00,-2.003064829e+00,3.591175950e+00,-2.857142857e-01
1009,-2.069691504e+00,-4.595942316e+00,3.071796767e-01,0.000000000e+00,5.834205073e-03,-1.029177683e+00,-2.003064829e+00,3.594503044e+00,-2.857142857e-01
1009,-2.065865920e+00,-4.599991474e+00,1.608469962e-02,0.000000000e+00,4.933188256e-03,-1.029177683e+00,-2.003064829e+00,3.597804842e+00,-2.857142857e-01
1009,-2.062611319e+00,-4.603307018e+00,2.787438801e-01,0.000000000e+00,3.891473710e-03,-1.029177683e+00,-2.003064829e+00,3.601081728e+00,-2.857142857e-01
1009,-2.055133341e+00,-4.605791667e+00,-2.817873809e-03,0.000000000e+00,2.737067670e-03,-1.029177683e+00,-2.003064829e+00,3.604334073e+00,-2.857142857e-01
1009,-2.058860368e+00,-4.607370546e+00,-7.301555487e-03,0.000000000e+00,1.510984489e-03,-1.029177683e+00,-2.003064829e+00,3.607562243e+00,-2.857142857e-01
1009,-2.055062961e+00,-4.607995838e+00,5.544334026e-02,0.000000000e+00,3.831699705e-04,-1.029177683e+00,-2.003064829e+00,3.610766595e+00,-2.857142857e-01
1009,-2.060833030e+00,-4.607649905e+00,-3.373851691e-01,0.000000000e+00,1.153237256e-03,-1.029177683e+00,-2.003064829e+00,3.613947477e+00,-2.857142857e-01
1009,-2.065163141e+00,-4.606346454e+00,3.322984902e-02,0.000000000e+00,2.378109175e-03,-1.029177683e+00,-2.003064829e+00,3.617105231e+00,-2.857142857e-01
1009,-2.070991210e+00,-4.604129604e+00,-6.096730179e-01,0.000000000e+00,3.543246449e-03,-1.029177683e+00,-2.003064829e+00,3.620240190e+00,-2.857142857e-01
1009,-2.084086810e+00,-4.601070967e+00,-5.915154858e-02,0.000000000e+00,4.600778370e-03,-1.029177683e+00,-2.003064829e+00,3.623352682e+00,-2.857142857e-01
1009,-2.096624291e+00,-4.597265143e+00,-8.467309969e-01,0.000000000e+00,5.521077287e-03,-1.029177683e+00,-2.003064829e+00,3.626443025e+00,-2.857142857e-01
1009,-2.112640263e+00,-4.592824191e+00,-1.487679494e-01,0.000000000e+00,6.284027446e-03,-1.029177683e+00,-2.003064829e+00,3.629511534e+00,-2.857142857e-01
1009,-2.128376423e+00,-4.587871707e+00,-1.063946128e+00,0.000000000e+00,6.877880944e-03,-1.029177683e+00,-2.003064829e+00,3.632558515e+00,-2.857142857e-01
1009,-2.150954949e+00,-4.582537073e+00,-2.197394953e-01,0.000000000e+00,7.298387743e-03,-1.029177683e+00,-2.003064829e+00,3.635584266e+00,-2.857142857e-01
1009,-2.163930774e+00,-4.576950328e+00,-1.190698247e+00,0.000000000e+00,7.547649499e-03,-1.029177683e+00,-2.003064829e+00,3.638589083e+00,-2.857142857e-01
1009,-2.197413697e+00,-4.571237929e+00,-3.654375790e-01,0.000000000e+00,7.632779523e-03,-1.029177683e+00,-2.003064829e+00,3.641573253e+00,-2.857142857e-01
1009,-2.204019784e+00,-4.565519523e+00,-1.027792075e+00,0.000000000e+00,7.564531294e-03,-1.029177683e+00,-2.003064829e+00,3.644537058e+00,-2.857142857e-01
1009,-2.248946525e+00,-4.559905704e+00,-7.730615775e-01,0.000000000e+00,7.356032044e-03,-1.029177683e+00,-2.003064829e+00,3.647480773e+00,-2.857142857e-01
1009,-2.257145803e+00,-4.554496654e+00,-4.521416519e-01,0.000000000e+00,7.021707789e-03,-1.029177683e+00,-2.003064829e+00,3.650404670e+00,-2.857142857e-01
1009,-2.296002733e+00,-4.549381499e+00,-1.350173534e+00,0.000000000e+00,6.576437933e-03,-1.029177683e+00,-2.003064829e+00,3.653309013e+00,-2.857142857e-01
1009,-2.306661262e+00,-4.544638218e+00,7.626695549e-02,0.000000000e+00,6.034941174e-03,-1.029177683e+00,-2.003064829e+00,3.656194062e+00,-2.857142857e-01
1009,-2.317539660e+00,-4.540333937e+00,-1.367452178e+00,0.000000000e+00,5.411372011e-03,-1.029177683e+00,-2.003064829e+00,3.659060072e+00,-2.857142857e-01
1009,-2.353565392e+00,-4.536525460e+00,-3.000798309e-01,0.000000000e+00,4.719097937e-03,-1.029177683e+00,-2.003064829e+00,3.661907293e+00,-2.857142857e-01
1009,-2.357117806e+00,-4.533259925e+00,-3.005521928e-01,0.000000000e+00,3.970630692e-03,-1.029177683e+00,-2.003064829e+00,3.664735969e+00,-2.857142857e-01
1009,-2.392686627e+00,-4.530575494e+00,-1.276287842e+00,0.000000000e+00,3.177708587e-03,-1.029177683e+00,-2.003064829e+00,3.667546340e+00,-2.857142857e-01
1009,-2.396023361e+00,-4.528502011e+00,4.831120757e-01,0.000000000e+00,2.351622766e-03,-1.029177683e+00,-2.003064829e+00,3.670338641e+00,-2.857142857e-01
1009,-2.394477142e+00,-4.527061577e+00,-9.813983447e-01,0.000000000e+00,1.504445637e-03,-1.029177683e+00,-2.003064829e+00,3.673113104e+00,-2.857142857e-01
1009,-2.428779631e+00,-4.526269012e+00,-4.775464316e-01,0.000000000e+00,6.589496745e-04,-1.029177683e+00,-2.003064829e+00,3.675869955e+00,-2.857142857e-01
1009,-2.421044523e+00,-4.526132192e+00,5.428805956e-01,0.000000000e+00,3.409425429e-04,-1.029177683e+00,-2.003064829e+00,3.678609417e+00,-2.857142857e-01
1009,-2.430104896e+00,-4.526652234e+00,-1.220414755e+00,0.000000000e+00,1.149112727e-03,-1.029177683e+00,-2.003064829e+00,3.681331706e+00,-2.857142857e-01
1009,-2.450670663e+00,-4.527823535e+00,2.832904683e-01,0.000000000e+00,1.998906673e-03,-1.029177683e+00,-2.003064829e+00,3.684037037e+00,-2.857142857e-01
1009,-2.436225590e+00,-4.529633665e+00,3.023309977e-01,0.000000000e+00,2.833380247e-03,-1.029177683e+00,-2.003064829e+00,3.686725621e+00,-2.857142857e-01
1009,-2.454451742e+00,-4.532063103e+00,-1.088683905e+00,0.000000000e+00,3.638837111e-03,-1.029177683e+00,-2.003064829e+00,3.689397663e+00,-2.857142857e-01
1009,-2.461247038e+00,-4.535084854e+00,7.382061994e-01,0.000000000e+00,4.404018241e-03,-1.029177683e+00,-2.003064829e+00,3.692053365e+00,-2.857142857e-01
1009,-2.439974919e+00,-4.538663930e+00,1.503716900e-01,0.000000000e+00,5.117556540e-03,-1.029177683e+00,-2.003064829e+00,3.694692926e+00,-2.857142857e-01
1009,-2.460237119e+00,-4.542756758e+00,-8.782851898e-01,0.000000000e+00,5.767443695e-03,-1.029177683e+00,-2.003064829e+00,3.697316542e+00,-2.857142857e-01
1009,-2.460740505e+00,-4.547310523e+00,9.303916819e-01,0.000000000e+00,6.340876006e-03,-1.029177683e+00,-2.003064829e+00,3.699924403e+00,-2.857142857e-01
1009,-2.432907964e+00,-4.552262531e+00,2.105886395e-01,0.000000000e+00,6.824268756e-03,-1.029177683e+00,-2.003064829e+00,3.702516697e+00,-2.857142857e-01
1009,-2.449560555e+00,-4.557539647e+00,-7.603472575e-01,0.000000000e+00,7.203416873e-03,-1.029177683e+00,-2.003064829e+00,3.705093611e+00,-2.857142857e-01
1009,-2.450015291e+00,-4.563057935e+00,9.200477409e-01,0.000000000e+00,7.463820496e-03,-1.029177683e+00,-2.003064829e+00,3.707655324e+00,-2.857142857e-01
1009,-2.416685257e+00,-4.568722613e+00,4.720807874e-01,0.000000000e+00,7.591203339e-03,-1.029177683e+00,-2.003064829e+00,3.710202015e+00,-2.857142857e-01
1009,-2.425895901e+00,-4.574428478e+00,-7.260270475e-01,0.000000000e+00,7.572247298e-03,-1.029177683e+00,-2.003064829e+00,3.712733859e+00,-2.857142857e-01
1009,-2.431527206e+00,-4.580060967e+00,6.496348722e-01,0.000000000e+00,7.395550017e-03,-1.029177683e+00,-2.003064829e+00,3.715251029e+00,-2.857142857e-01
1009,-2.395438464e+00,-4.585498023e+00,8.424527707e-01,0.000000000e+00,7.052782367e-03,-1.029177683e+00,-2.003064829e+00,3.717753693e+00,-2.857142857e-01
1010,-7.452575259e-01,-4.411592507e+00,-5.068381839e+00,2.333333333e-01,1.959499292e-02,-3.099514556e-01,-1.709958020e+00,1.785329835e+00,2.857142857e-01
1010,-8.684452751e-01,-4.426989566e+00,-5.166891260e+00,0.000000000e+00,2.135871750e-02,-3.099514556e-01,-1.709958020e+00,1.959041392e+00,2.857142857e-01
1010,-1.010931916e+00,-4.443666389e+00,-5.861835346e+00,0.000000000e+00,2.299273837e-02,-3.099514556e-01,-1.709958020e+00,2.082785370e+00,2.857142857e-01
1010,-1.193303652e+00,-4.461500481e+00,-6.555091419e+00,0.000000000e+00,2.442888121e-02,-3.099514556e-01,-1.709958020e+00,2.178976947e+00,2.857142857e-01
1010,-1.406731572e+00,-4.480308896e+00,-5.532881780e+00,0.000000000e+00,2.557411080e-02,-3.099514556e-01,-1.709958020e+00,2.257678575e+00,2.857142857e-01
1010,-1.555733780e+00,-4.499827579e+00,-9.426080294e+00,0.000000000e+00,2.630555952e-02,-3.099514556e-01,-1.709958020e+00,2.324282455e+00,2.857142857e-01
1010,-1.736607716e+00,-4.519687714e+00,-4.926183310e-02,0.000000000e+00,2.646797441e-02,-3.099514556e-01,-1.709958020e+00,2.382017043e+00,2.857142857e-01
1010,-1.735350536e+00,-4.539392247e+00,-2.943706219e+00,0.000000000e+00,2.587739289e-02,-3.099514556e-01,-1.709958020e+00,2.432969291e+00,2.857142857e-01
1010,-1.737063598e+00,-4.558299262e+00,9.928637422e+00,0.000000000e+00,2.433679979e-02,-3.099514556e-01,-1.709958020e+00,2.478566496e+00,2.857142857e-01
1010,-1.557556275e+00,-4.575623597e+00,3.498847495e+00,0.000000000e+00,2.167023094e-02,-3.099514556e-01,-1.709958020e+00,2.519827994e+00,2.857142857e-01
1010,-1.487757080e+00,-4.590471640e+00,2.046434065e+00,0.000000000e+00,1.777850983e-02,-3.099514556e-01,-1.709958020e+00,2.557507202e+00,2.857142857e-01
1010,-1.408653490e+00,-4.601922379e+00,2.945711436e+00,0.000000000e+00,1.271099036e-02,-3.099514556e-01,-1.709958020e+00,2.592176757e+00,2.857142857e-01
1010,-1.370543250e+00,-4.609154793e+00,9.099314463e-01,0.000000000e+00,6.754133293e-03,-3.099514556e-01,-1.709958020e+00,2.624282096e+00,2.857142857e-01
1010,-1.348808588e+00,-4.611597362e+00,6.256845030e-01,0.000000000e+00,1.733749742e-03,-3.099514556e-01,-1.709958020e+00,2.654176542e+00,2.857142857e-01
1010,-1.328711077e+00,-4.609051447e+00,2.554527995e-01,0.000000000e+00,6.877266726e-03,-3.099514556e-01,-1.709958020e+00,2.682145076e+00,2.857142857e-01
1010,-1.338162318e+00,-4.601737796e+00,-7.494913279e-01,0.000000000e+00,1.279501175e-02,-3.099514556e-01,-1.709958020e+00,2.708420900e+00,2.857142857e-01
1010,-1.384856503e+00,-4.590244981e+00,-1.175269501e+00,0.000000000e+00,1.780293420e-02,-3.099514556e-01,-1.709958020e+00,2.733197265e+00,2.857142857e-01
1010,-1.398759465e+00,-4.575403195e+00,-1.302588839e+00,0.000000000e+00,2.162795068e-02,-3.099514556e-01,-1.709958020e+00,2.756636108e+00,2.857142857e-01
1010,-1.460986402e+00,-4.558134876e+00,-2.307474462e+00,0.000000000e+00,2.423021627e-02,-3.099514556e-01,-1.709958020e+00,2.778874472e+00,2.857142857e-01
1010,-1.535203427e+00,-4.539329424e+00,-2.763663783e+00,0.000000000e+00,2.571466597e-02,-3.099514556e-01,-1.709958020e+00,2.800029359e+00,2.857142857e-01
1010,-1.628711298e+00,-4.519764825e+00,-3.424118795e+00,0.000000000e+00,2.625959478e-02,-3.099514556e-01,-1.709958020e+00,2.820201459e+00,2.857142857e-01
1010,-1.738785710e+00,-4.500075021e+00,-3.668925219e+00,0.000000000e+00,2.606198690e-02,-3.099514556e-01,-1.709958020e+00,2.839478047e+00,2.857142857e-01
1011,-1.321211954e+00,-4.500026244e+00,-3.275943039e+00,0.000000000e+00,2.069162945e-02,-6.298207102e-01,-1.632885540e+00,1.785329835e+00,1.142857143e+00
1011,-1.424250309e+00,-4.516087363e+00,-4.499575130e+00,0.000000000e+00,2.201744804e-02,-6.298207102e-01,-1.632885540e+00,1.959041392e+00,1.142857143e+00
1011,-1.604992483e+00,-4.533080660e+00,-6.730084466e+00,0.000000000e+00,2.316452619e-02,-6.298207102e-01,-1.632885540e+00,2.082785370e+00,1.142857143e+00
1011,-1.728122929e+00,-4.550844086e+00,-9.457799054e-01,0.000000000e+00,2.405778607e-02,-6.298207102e-01,-1.632885540e+00,2.178976947e+00,1.142857143e+00
1011,-1.748480768e+00,-4.569151136e+00,-5.257261869e+00,0.000000000e+00,2.460083642e-02,-6.298207102e-01,-1.632885540e+00,2.257678575e+00,1.142857143e+00
1011,-2.116171164e+00,-4.587694213e+00,-1.213826994e+01,0.000000000e+00,2.467483628e-02,-6.298207102e-01,-1.632885540e+00,2.324282455e+00,1.142857143e+00
1011,-2.166324549e+00,-4.606068554e+00,6.817060192e+00,0.000000000e+00,2.414153202e-02,-6.298207102e-01,-1.632885540e+00,2.382017043e+00,1.142857143e+00
1011,-1.963258673e+00,-4.623761036e+00,3.635203013e+00,0.000000000e+00,2.285379980e-02,-6.298207102e-01,-1.632885540e+00,2.432969291e+00,1.142857143e+00
1011,-1.961019673e+00,-4.640150827e+00,-2.498252071e+00,0.000000000e+00,2.067733009e-02,-6.298207102e-01,-1.632885540e+00,2.478566496e+00,1.142857143e+00
1011,-1.974300127e+00,-4.654530935e+00,5.704743583e+00,0.000000000e+00,1.752537146e-02,-6.298207102e-01,-1.632885540e+00,2.519827994e+00,1.142857143e+00
1011,-1.698847862e+00,-4.666159040e+00,6.084715597e+00,0.000000000e+00,1.340371494e-02,-6.298207102e-01,-1.632885540e+00,2.557507202e+00,1.142857143e+00
1011,-1.670450171e+00,-4.674339685e+00,-1.330530540e+00,0.000000000e+00,8.460239968e-03,-6.298207102e-01,-1.632885540e+00,2.592176757e+00,1.142857143e+00
1011,-1.715059043e+00,-4.678527043e+00,-6.140705985e-01,0.000000000e+00,3.132800383e-03,-6.298207102e-01,-1.632885540e+00,2.624282096e+00,1.142857143e+00
1011,-1.683141835e+00,-4.678422512e+00,2.154392203e+00,0.000000000e+00,3.378006862e-03,-6.298207102e-01,-1.632885540e+00,2.654176542e+00,1.142857143e+00
1011,-1.636194875e+00,-4.674034242e+00,6.941735670e-01,0.000000000e+00,8.711294333e-03,-6.298207102e-01,-1.632885540e+00,2.682145076e+00,1.142857143e+00
1011,-1.638299952e+00,-4.665675461e+00,-5.910098522e-01,0.000000000e+00,1.361894024e-02,-6.298207102e-01,-1.632885540e+00,2.708420900e+00,1.142857143e+00
1011,-1.665999769e+00,-4.653902251e+00,-1.143599321e+00,0.000000000e+00,1.769284211e-02,-6.298207102e-01,-1.632885540e+00,2.733197265e+00,1.142857143e+00
1012,-1.240787242e+00,-4.401018055e+00,-6.444057460e+00,1.166666667e-01,9.020083917e-03,-6.596210220e-01,-1.458861865e+00,1.785329835e+00,5.714285714e-01
1012,-1.379238696e+00,-4.394874958e+00,-5.152833729e+00,0.000000000e+00,7.340782049e-03,-6.596210220e-01,-1.458861865e+00,1.959041392e+00,5.714285714e-01
1012,-1.590502782e+00,-4.389992479e+00,2.551266657e+00,0.000000000e+00,5.673315969e-03,-6.596210220e-01,-1.458861865e+00,2.082785370e+00,5.714285714e-01
1012,-1.553830449e+00,-4.386363256e+00,2.862710017e+00,0.000000000e+00,4.017859170e-03,-6.596210220e-01,-1.458861865e+00,2.178976947e+00,5.714285714e-01
1012,-1.548779891e+00,-4.383981310e+00,-6.875112216e-01,0.000000000e+00,2.378418217e-03,-6.596210220e-01,-1.458861865e+00,2.257678575e+00,5.714285714e-01
1012,-1.606347635e+00,-4.382842479e+00,-2.772278241e+00,0.000000000e+00,8.099241706e-04,-6.596210220e-01,-1.458861865e+00,2.324282455e+00,5.714285714e-01
1012,-1.473910743e+00,-4.382944686e+00,1.279897300e+00,0.000000000e+00,1.050910626e-03,-6.596210220e-01,-1.458861865e+00,2.382017043e+00,5.714285714e-01
1012,-1.431934411e+00,-4.384288052e+00,-9.949782713e-01,0.000000000e+00,2.646614051e-03,-6.596210220e-01,-1.458861865e+00,2.432969291e+00,5.714285714e-01
1012,-1.558858294e+00,-4.386874883e+00,4.136877809e+00,0.000000000e+00,4.289171888e-03,-6.596210220e-01,-1.458861865e+00,2.478566496e+00,5.714285714e-01
1012,-1.504381025e+00,-4.390709533e+00,8.804783492e-01,0.000000000e+00,5.946158501e-03,-6.596210220e-01,-1.458861865e+00,2.519827994e+00,5.714285714e-01
1012,-1.402320813e+00,-4.395798105e+00,-2.457352646e-02,0.000000000e+00,7.614853725e-03,-6.596210220e-01,-1.458861865e+00,2.557507202e+00,5.714285714e-01
1012,-1.511178281e+00,-4.402147989e+00,-3.567308110e-02,0.000000000e+00,9.295190512e-03,-6.596210220e-01,-1.458861865e+00,2.592176757e+00,5.714285714e-01
1012,-1.511178281e+00,-4.409767143e+00,1.938120753e+00,0.000000000e+00,1.098681015e-02,-6.596210220e-01,-1.458861865e+00,2.624282096e+00,5.714285714e-01
1012,-1.405373299e+00,-4.418663081e+00,-5.448847997e-01,0.000000000e+00,1.268802710e-02,-6.596210220e-01,-1.458861865e+00,2.654176542e+00,5.714285714e-01
